;Unnamed: 0;s;o;KindOfLinkRevised;KindOfLink;oBT;oRT;oPrefLabel;oAltLabels;sBT;sNT;sRT;sPrefLabel;sAltLabels;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim
678;678;http://linkeddata.ge.imati.cnr.it/resource/ThIST/amianto;http://aims.fao.org/aos/agrovoc/c_28233;E;E;minerals;;Asbestos;;silicates;;actinolite| chain silicates| amphibole group| asbestos deposits| sheet silicates| chrysotile| anthophyllite;asbestos;;-0.5288275858395619;12.681.009.143.959.400;12.681.009.143.959.400;12.681.009.143.959.400;0.2222222222222222;0.2222222222222222;0.2222222222222222;-2,22E-01;0.40036210011140444;0.0;0.0;0.875;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
679;679;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nefrite;http://aims.fao.org/aos/agrovoc/c_16447;E;E;Kidney diseases;;Nephritis;;clinoamphibole| chain silicates| silicates| amphibole group;;jade| greenstone;nephrite;;0.15368279701484597;1.817.038.159.589.970;29.039.692.793.009.700;14.076.601.286.965.500;0.03389830508474578;0.11111111111111116;0.2936507936507937;-0.7850282409327334;0.9245358948408011;0.6519084808385566;0.6519084808385566;0.6666666666666667;0.7777777777777778;0.7777777777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0
680;680;http://linkeddata.ge.imati.cnr.it/resource/ThIST/allofane;http://aims.fao.org/aos/agrovoc/c_15839;E;E;Clay minerals;;Allophane;;clay minerals| silicates| sheet silicates;;;allophane;;39.334.477.782.972.300;1.249.668.228.771.840;30.603.899.351.542.900;12.532.267.974.712.900;0.29268292682926833;1.0;25.694.444.444.444.400;-1.0;0.41368836991841407;0.0;0.0;0.8888888888888888;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
681;681;http://linkeddata.ge.imati.cnr.it/resource/ThIST/caolinite;http://aims.fao.org/aos/agrovoc/c_16135;E;E;Clay minerals;;Kaolinite;;clay minerals| silicates| sheet silicates;;kaolin;kaolinite;;39.334.477.782.972.300;1.249.668.228.771.840;30.603.899.351.542.900;12.532.267.974.712.900;0.29268292682926833;1.0;25.694.444.444.444.400;-2,22E-01;0.5696900967410803;0.0;0.0;0.8888888888888888;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
682;682;http://linkeddata.ge.imati.cnr.it/resource/ThIST/halloysite;http://aims.fao.org/aos/agrovoc/c_15838;E;E;Clay minerals;;Halloysite;;clay minerals| silicates| sheet silicates;;;halloysite;;39.334.477.782.972.300;1.249.668.228.771.840;30.603.899.351.542.900;12.532.267.974.712.900;0.29268292682926833;1.0;25.694.444.444.444.400;-1,11E+00;0.3624614153255633;0.0;0.0;0.9;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
683;683;http://linkeddata.ge.imati.cnr.it/resource/ThIST/imogolite;http://aims.fao.org/aos/agrovoc/c_15840;E;E;Clay minerals;;Imogolite;;clay minerals| silicates| sheet silicates;;;imogolite;;39.334.477.782.972.300;1.249.668.228.771.840;30.603.899.351.542.900;12.532.267.974.712.900;0.29268292682926833;1.0;25.694.444.444.444.400;-1.0;0.2754176774925763;0.0;0.0;0.8888888888888888;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
684;684;http://linkeddata.ge.imati.cnr.it/resource/ThIST/palygorskite;http://aims.fao.org/aos/agrovoc/c_15837;E;E;Clay minerals;;Palygorskite;;clay minerals| silicates| sheet silicates;;;palygorskite;;39.334.477.782.972.300;1.249.668.228.771.840;30.603.899.351.542.900;12.532.267.974.712.900;0.29268292682926833;1.0;25.694.444.444.444.400;-1.0;0.30700210184938814;0.0;0.0;0.9166666666666666;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
685;685;http://linkeddata.ge.imati.cnr.it/resource/ThIST/biotite;http://aims.fao.org/aos/agrovoc/c_32393;E;E;minerals;;Biotite;;mica group| silicates| sheet silicates;;heavy minerals;biotite;;0.46569616596498375;11.683.942.037.273.100;23.768.764.343.229.400;8.989.310.895.547.090;0.052631578947368474;0.25;0.8194444444444444;-1,11E+00;0.3976985670233625;0.0;0.0;0.8571428571428572;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
686;686;http://linkeddata.ge.imati.cnr.it/resource/ThIST/quarzo;http://aims.fao.org/aos/agrovoc/c_36852;E;E;minerals;;Quartz;;silica minerals| silicates| framework silicates;;quartz veins| conchoidal materials| quartz crystal| chalcedony| light minerals| amethyst| myrmekite| agate| silicate glass| floatstone| smoky quartz| cristobalite;quartz;;15.512.735.906.426.400;0.9169711936072137;16.609.774.402.437.400;58.450.375.564.974.800;0.04255319148936165;1.0;16.944.444.444.444.400;2,22E-01;0.7171061210083008;0.0;0.0;0.8333333333333334;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
687;687;http://linkeddata.ge.imati.cnr.it/resource/ThIST/arenosol;http://aims.fao.org/aos/agrovoc/c_601;E;E;Genetic soil types;;Arenosols;;soils| soil sciences;;FAO-UNESCO soil classification;arenosols;;3.465.841.117.084.720;11.430.647.891.453.900;2.412.011.817.029.620;6.578.065.900.558.250;0.0;1.0;2.05;-1.0;0.3493708671862078;0.0;0.0;0.8888888888888888;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
688;688;http://linkeddata.ge.imati.cnr.it/resource/ThIST/acrisol;http://aims.fao.org/aos/agrovoc/c_101;E;E;Genetic soil types;;Acrisols;Ultisols;soils;;FAO-UNESCO soil classification| tropical environment;Acrisols;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
689;689;http://linkeddata.ge.imati.cnr.it/resource/ThIST/andosol;http://aims.fao.org/aos/agrovoc/c_404;E;E;Genetic soil types;;Andosols;Andisols| Andic soils;soils;;soil group;Andosols;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
690;690;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cambisol;http://aims.fao.org/aos/agrovoc/c_1224;E;E;Genetic soil types;;Cambisols;;soils;;FAO-UNESCO soil classification;Cambisols;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
691;691;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cernozem;http://aims.fao.org/aos/agrovoc/c_1533;E;E;Genetic soil types;;Chernozems;;soils;;Chestnut soils| Zonal soils| soil group;Chernozems;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
692;692;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ferralsol;http://aims.fao.org/aos/agrovoc/c_2858;E;E;Genetic soil types;;Ferralsols;Oxisols| Latosols| Laterite soils;soils;;FAO-UNESCO soil classification| subtropical environment| tropical environment;Ferralsols;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
693;693;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fluvisol;http://aims.fao.org/aos/agrovoc/c_3000;E;E;Genetic soil types;;Fluvisols;;soils;;FAO-UNESCO soil classification| alluvial plains;Fluvisols;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
694;694;http://linkeddata.ge.imati.cnr.it/resource/ThIST/histosol;http://aims.fao.org/aos/agrovoc/c_3636;E;E;Genetic soil types;;Histosols;;soils;;FAO-UNESCO soil classification| organic materials| Bog soils| Hydromorphic soils| soil taxonomy| soil group| peat;Histosols;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
695;695;http://linkeddata.ge.imati.cnr.it/resource/ThIST/kastanozem;http://aims.fao.org/aos/agrovoc/c_4079;E;E;Genetic soil types;;Kastanozems;;soils;;Zonal soils| Chernozems| soil group;Chestnut soils;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;12.539.606.340.651.200;1.986.599.762.341.730;3.646.435.780.605.800;0.0714285714285714;0.09090909090909094;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.0
696;696;http://linkeddata.ge.imati.cnr.it/resource/ThIST/luvisol;http://aims.fao.org/aos/agrovoc/c_4470;E;E;Genetic soil types;;Luvisols;Alfisols;soils;;FAO-UNESCO soil classification| Podzoluvisols| Clay soils| soil group;Luvisols;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
697;697;http://linkeddata.ge.imati.cnr.it/resource/ThIST/planosol;http://aims.fao.org/aos/agrovoc/c_5953;E;E;Genetic soil types;;Planosols;;soils;;FAO-UNESCO soil classification| plains| soil group| Intrazonal soils;Planosols;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
698;698;http://linkeddata.ge.imati.cnr.it/resource/ThIST/podzol;http://aims.fao.org/aos/agrovoc/c_6044;E;E;Genetic soil types;;Podzols;;soils;;FAO-UNESCO soil classification| Zonal soils| podzolization| Podzoluvisols| soil group;Podzols;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
699;699;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ranker;http://aims.fao.org/aos/agrovoc/c_6450;E;E;Genetic soil types;;Rankers;;soils;;;Ranker;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-0.4258315439196043;0.5109713588593976;0.48781257615795354;0.48781257615795354;0.8571428571428572;0.8571428571428572;0.8571428571428572;0.0;0.0;0.0;0.0;0.0;0.0;0.0
700;700;http://linkeddata.ge.imati.cnr.it/resource/ThIST/regosol;http://aims.fao.org/aos/agrovoc/c_6492;E;E;Genetic soil types;;Regosols;;soils;;FAO-UNESCO soil classification;Regosols;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
701;701;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rendzina;http://aims.fao.org/aos/agrovoc/c_6501;E;E;Genetic soil types;;Rendzinas;;soils;;soil group| Calcareous soils;Rendzinas;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
702;702;http://linkeddata.ge.imati.cnr.it/resource/ThIST/solonchak;http://aims.fao.org/aos/agrovoc/c_7231;E;E;Saline soils;;Solonchaks;;soils;;salinity| FAO-UNESCO soil classification| arid environment| Solonetz soils| soil group| Intrazonal soils;Solonchak soils;;0.36544428591436984;0.866584994379473;10.719.632.242.259.000;10.719.632.242.259.000;0.0;1.0;1.0;-1.0;0.5142003881811168;13.740.749.535.526.900;16.535.560.040.418.000;0.6;0.9;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
703;703;http://linkeddata.ge.imati.cnr.it/resource/ThIST/solonetz;http://aims.fao.org/aos/agrovoc/c_7232;E;E;Genetic soil types;;Solonetz;;soils;;FAO-UNESCO soil classification| arid environment| Solonchak soils| soil group| Intrazonal soils;Solonetz soils;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;0.7486452862542212;15.332.274.119.083.800;15.332.274.119.083.800;0.5714285714285714;1.0;1.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0
704;704;http://linkeddata.ge.imati.cnr.it/resource/ThIST/spodosol;http://aims.fao.org/aos/agrovoc/c_36874;E;E;Podzols;;Spodosols;;soils;;alpine environment| soil taxonomy| soil group;Spodosols;;-1.0;15.468.963.049.755.800;15.833.093.716.544.900;15.833.093.716.544.900;0.1428571428571429;0.1428571428571429;0.1428571428571429;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
705;705;http://linkeddata.ge.imati.cnr.it/resource/ThIST/suoloscheletrico;http://aims.fao.org/aos/agrovoc/c_4389;E;E;Genetic soil types;;Lithosols;;soils;;Azonal soils;Lithosols;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
706;706;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vertisol;http://aims.fao.org/aos/agrovoc/c_8199;E;E;Genetic soil types;;Vertisols;;soils;;FAO-UNESCO soil classification| soil taxonomy| soil group;Vertisols;;0.6601347557088428;18.186.738.527.197.700;2.412.011.817.029.620;2.412.011.817.029.620;0.0;0.8;0.8;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
707;707;http://linkeddata.ge.imati.cnr.it/resource/ThIST/carsismo;http://aims.fao.org/aos/agrovoc/c_33509;E;E;physiographic features;;Karst;;solution features;;stalagmites| blind valley| karst spring| thermokarst| concretions| karren| karst hydrology| caves| swallow hole| stalactites| poljes| sinkholes| geomorphology| natural bridge| pseudokarst| dolines| solution| siphons| karst filling| solution cavities| pocket valley| paleokarst| Lepini Mountains| topography| karstification| shallow depth| underground streams| caverns| karstic lake;karst;;0.5338284546753642;12.198.277.638.386.500;24.181.991.364.923.200;4.328.951.572.595.740;0.045454545454545414;1.0;1.0;0.0;11.393.797.397.613.500;0.0;0.0;0.8;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
708;708;http://linkeddata.ge.imati.cnr.it/resource/ThIST/argentina;http://aims.fao.org/aos/agrovoc/c_603;E;E;South America;;Argentina;Argentine Republic;South America;S. Juan| Salado basin;Rio Uruguay| ParanÓ River| Gran Chaco| Andes| Patagonian Andes| Rio de la Plata| Patagonia| ParanÓ River Basin| Pampas| Tierra del Fuego| Puna de Atacama| Uruguay River Basin;Argentina;;21.469.976.404.001.400;0.0;26.467.020.213.458.000;5.293.404.042.691.610;1.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
709;709;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bolivia;http://aims.fao.org/aos/agrovoc/c_331403;E;E;South America;;Bolivia (Plurinational State of);Bolivia| Plurinational State of Bolivia| Republic of Bolivia;South America;La Paz Bolivia;Andes| Titicaca Lake| Amazon River Basin| Andean Orogeny;Bolivia;;21.469.976.404.001.400;0.0;26.467.020.213.458.000;5.293.404.042.691.610;1.0;1.0;2.0;-1.0;14.531.307.016.101.200;31.349.518.769.482.300;31.349.518.769.482.300;0.21875;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
710;710;http://linkeddata.ge.imati.cnr.it/resource/ThIST/brasil;http://aims.fao.org/aos/agrovoc/c_1070;E;E;South America;;Brazil;Federative Republic of Brazil;South America;Brazilian Shield| ParÓ Brazil| ParanÓ Brasil| Amazonas Brazil| Minas Gerais Brazil;ParanÓ River| Amazonas River| Mato Grosso| Amazon River Basin| Guayanas Massif| ParanÓ River Basin| Guyana Shield| Uruguay River Basin;Brazil;;21.469.976.404.001.400;0.0;26.467.020.213.458.000;5.293.404.042.691.610;1.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
711;711;http://linkeddata.ge.imati.cnr.it/resource/ThIST/guyana;http://aims.fao.org/aos/agrovoc/c_3445;E;E;South America;;Guyana;Republic of Guyana| British Guyana;South America;Georgetown Cayman Islands| Georgetown Guyana;Guayanas Massif| Guyana Shield;Guyana;;21.469.976.404.001.400;0.0;26.467.020.213.458.000;5.293.404.042.691.610;1.0;1.0;2.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
712;712;http://linkeddata.ge.imati.cnr.it/resource/ThIST/guyanefrancaise;http://aims.fao.org/aos/agrovoc/c_3093;E;E;South America;;French Guiana;French Guyana;South America;Cayenne French Guiana;Guayanas Massif| Guyana Shield;French Guiana;;21.469.976.404.001.400;0.0;26.467.020.213.458.000;5.293.404.042.691.610;1.0;1.0;2.0;0.0;0.0;23.025.006.601.467.100;4.605.001.320.293.430;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
713;713;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pampas;http://aims.fao.org/aos/agrovoc/c_5522;E;E;grasslands;;Pampas;;South America;;ParanÓ River| Argentina| ParanÓ River Basin;Pampas;;-0.7073215915688135;24.866.296.722.176.900;25.388.115.753.174.400;4.520.367.043.344.470;0.0;0.09999999999999998;0.09999999999999998;-1,11E+00;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
714;714;http://linkeddata.ge.imati.cnr.it/resource/ThIST/suriname;http://aims.fao.org/aos/agrovoc/c_7534;E;E;South America;;Suriname;Dutch Guyana| Republic of Suriname;South America;Paramaribo Surinam;Guayanas Massif| Guyana Shield;Surinam;;21.469.976.404.001.400;0.0;26.467.020.213.458.000;5.293.404.042.691.610;1.0;1.0;2.0;-1.0;0.490008570253723;0.48108115414390634;0.48108115414390634;0.875;0.875;0.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0
715;715;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tierradelfuego;http://aims.fao.org/aos/agrovoc/c_7765;E;E;Argentina;;Tierra del Fuego;;South America;;Chile| Strait of Magellan| Argentina;Tierra del Fuego;;-0.4101647898050199;14.558.172.402.892.000;21.209.399.899.582.800;37.512.223.475.848.300;0.0;0.11111111111111116;0.11111111111111116;6.641.494.346.930.870;0.0;21.837.994.956.796.600;6.525.329.365.485.370;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
716;716;http://linkeddata.ge.imati.cnr.it/resource/ThIST/islasgalapagos;http://aims.fao.org/aos/agrovoc/c_3169;E;E;Ecuador;;Galapagos Islands;;South America| Ecuador;;Pacific Ocean;Galapagos Islands;;0.3771539284609009;11.617.586.616.262.600;1.910.122.737.450.990;3.268.788.890.921.680;0.045454545454545414;1.0;11.428.571.428.571.400;0.0;0.0;18.456.118.049.570.500;3.691.223.609.914.110;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
717;717;http://linkeddata.ge.imati.cnr.it/resource/ThIST/botswana;http://aims.fao.org/aos/agrovoc/c_1030;E;E;Southern Africa;;Botswana;Republic of Botswana;Southern Africa;Gaborone Botswana;Limpopo River Basin| Zambezi River Basin| Zambezi river| Limpopo River| Kalahari desert;Botswana;;20.890.157.234.176.400;0.0;23.299.654.956.410.800;4.659.930.991.282.160;1.0;1.0;2.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
718;718;http://linkeddata.ge.imati.cnr.it/resource/ThIST/appennini;http://aims.fao.org/aos/agrovoc/c_1325247401429;E;E;mountain ranges;;Apennines;Apennine Mountains;Southern Europe;Lucanian Appennines| Campanian Appennines| Umbro-Marchigiano Appennines| Northern Apennines| Tuscanian Emilian Appennines| Sicilian Appennines| Ligurian Apennines| Calabrian Appennines| Central Apennines| Southern Apennines| Abruzzo Appennines;San Marino| San Marino San Marino| Italy| appenninic foredeep| Appennine Orogenesis;Apennines;;-0.30021790931495157;14.636.202.623.764;21.756.068.409.796.800;35.399.130.470.723.700;0.2666666666666667;0.375;0.375;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
719;719;http://linkeddata.ge.imati.cnr.it/resource/ThIST/italia;http://aims.fao.org/aos/agrovoc/c_4026;E;E;Southern Europe;;Italy;Italian Republic;Southern Europe;Tertiary Piedmont Basin| Vico Lake| Veneto Italy| Sardinia Italy| Liguria Italy| Mount Etna Italy| cellular dolomite| Basilicata Italy| Liri River| Molise Italy| Calabria Italy| Isere Valley| Taurus Mountains| Friuli-Venezia Giulia Italy| Campania Italy| Alto Adige| Tirso River| Tuscanian Emilian Appennines| Central Italy| Teramo Italy| Vesuvius| Southern Italy| Abruzzo Italy| Lombardy Italy| Pelagie Islands| Tuscany Italy| Lao River| Apulia Italy| Ferdinandea Island| Reggio Di Calabria Italy| Latium Italy| Stromboli| Isole Eolie| Umbria Italy| Piemonte Italy| Piedmont Prealps| Noce River| Northern Italy| Emilia-Romagna Italy| Marches Italy| marocche;Apennines| Coast Range Italy| Alps| San Marino| San Marino San Marino| Brianconnais Zone| Gelasiano| Valtournenche| Carinthia Austria| Ligurian Sea| Mount Blanc Tunnel| Karst region| Cantabrian| Vesuvius eruption 1944| Lugano Lake| Appennine Orogenesis| Italian geological survey| Noce River;Italy;;2.092.833.087.710.500;0.0;15.083.962.910.127.800;30.167.925.820.255.700;1.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
720;720;http://linkeddata.ge.imati.cnr.it/resource/ThIST/malta;http://aims.fao.org/aos/agrovoc/c_4548;E;E;Southern Europe;;Malta;;Southern Europe;Valletta;Mediterranean region| Mediterranean Sea;Malta;;2.092.833.087.710.500;0.0;15.083.962.910.127.800;30.167.925.820.255.700;1.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
721;721;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sicilia;http://aims.fao.org/aos/agrovoc/c_7052;E;E;Italy;;Sicily;;Southern Europe;Madonie Mountains| Mount Etna Italy| Agrigento Italy| Aragona Italy| Aragon Spain| Sicilian Appennines| Catania Italy| Vulcano| Palermo Italy| Imera River Valley| Stromboli| Isole Eolie| Trapani Italy| Monte Cane| Mustigarufi;Mufara Formation| Levanzo Island| Scisti e Marne a Fucoidi| Gelasiano| Mount Etna eruption 1974| Lattimusa| Trubi| Peloritani Mountains| Mount Etna eruption 1910| Filicudi Island| Mediterranean region| Noto Valley| Noto Formation| Maghrebide mountains| Egadi Islands| Sciacca Formation| Sicilidi tectonic units| Formazione Gessoso Solfifera| Mount Etna eruption 1886| Lercara formation| Favignana Island| Mount Etna eruption 1983| Messina earthquake 1908;Sicily Italy;;-0.21691772626558126;261.269.202.767.489;28.398.215.536.129.500;5.018.602.978.681.960;0.0;0.0;0.0;-1.0;0.7795494862121084;1.175.686.422.615.830;1.175.686.422.615.830;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
722;722;http://linkeddata.ge.imati.cnr.it/resource/ThIST/trentinoaltoadige;http://aims.fao.org/aos/agrovoc/c_7890;E;E;Italy;;Trentino Alto Adige;;Southern Europe;Trento Italy| Garda Lake| Benaco| Predazzo Italy| Merano Italy| Bolzano Italy| Latemar Massif;Atesine Alps| Formazione di Werfen| Verrucano Lombardo| Dolomia della Mendola| Otztal Alps| Marmolada Glacier| Dolomia del Wetterstein| Calcescisti con Pietre Verdi| Calcare di Recoaro| Scaglia Grigia| Arenarie di Val Gardena| Cevedale Mountain| Scaglia Cinerea| Formazione di Wengen| Granodiorite del Monte Sabion| Calcare di Medolo| Calcare di Esino| Marne di Priabona| Formazione di Collio| Formazione di Dont| Dolomia Principale| Tufi a Pachycardie| Vulcaniti Atesine| Scaglia| Granito di Bressanone| Formazione a Bellerophon| Calcare del Latemar| Tonalite dell'Adamello| Formazione di San Cassiano| Scaglia Rossa| Granito di Cima d'Asta| Brenta-Bacchiglione River Basin| Encrinite di Fanes Piccola| Brenta River| Formazione del Contrin| Conglomerato di Richtofen| Calcare di Monte Spitz| Formazione Muschelkalk| Calcare di Morbiac| Formazione di Duerrenstein| Verrucano Alpino| Buntsandstein| Rosso Ammonitico Veronese| Biancone| Servino| Dolomia a Conchodon;Trentino-Alto Adige Italy;;-0.21691772626558126;261.269.202.767.489;28.398.215.536.129.500;5.018.602.978.681.960;0.0;0.0;0.0;-0.9250620267336059;0.42969438268678983;2.894.704.787.130.050;7.571.249.183.875.890;0.72;1.0;16.153.846.153.846.100;0.0;0.0;0.0;0.0;0.0;0.0;0.0
