Broaders Of THIST Concept;THIST Concept's PrefLabel;THIST Concept  URI;DBPEDIA Concept URI;DBPEDIA Concept's PrefLabel;Broaders Of  DBPEDIA Concept;"E =ExactMAtch ; C= CloseMatch ; B= broaderMatch ; N= NarrowMAtch   NA= in corrispondenza di una della righe dei mapping che secondo voi non sono da accettare;  (definizioni  relazioni di mapping sono rintracciabili su http://www.w3.org/TR/skos-reference/#mapping)"
;leaves;http://linkeddata.ge.imati.cnr.it/resource/ThIST/foglia;http://dbpedia.org/resource/Category:Leaves;Leaves;Plant anatomy;E
;foundations;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fondazione;http://dbpedia.org/resource/Category:Foundations;Foundations;Legal entities;E
;foundations;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fondazione;http://dbpedia.org/resource/Category:Foundations;Foundations;Organizations by legal status;E
;foundations;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fondazione;http://dbpedia.org/resource/Category:Foundations;Foundations;Philanthropic organizations;E
;forests;http://linkeddata.ge.imati.cnr.it/resource/ThIST/foresta;http://dbpedia.org/resource/Category:Forests;Forests;Ecosystems;E
;forests;http://linkeddata.ge.imati.cnr.it/resource/ThIST/foresta;http://dbpedia.org/resource/Category:Forests;Forests;Trees;E
;landforms;http://linkeddata.ge.imati.cnr.it/resource/ThIST/formadelrilievo;http://dbpedia.org/resource/Category:Landforms;Landforms;Geomorphology;E
;landforms;http://linkeddata.ge.imati.cnr.it/resource/ThIST/formadelrilievo;http://dbpedia.org/resource/Category:Landforms;Landforms;Physiographic territorial entities;E
;landforms;http://linkeddata.ge.imati.cnr.it/resource/ThIST/formadelrilievo;http://dbpedia.org/resource/Category:Landforms;Landforms;Places;E
;landforms;http://linkeddata.ge.imati.cnr.it/resource/ThIST/formadelrilievo;http://dbpedia.org/resource/Category:Landforms;Landforms;Topography;E
;waveforms;http://linkeddata.ge.imati.cnr.it/resource/ThIST/formadonda;http://dbpedia.org/resource/Category:Waveforms;Waveforms;Patterns;E
;waveforms;http://linkeddata.ge.imati.cnr.it/resource/ThIST/formadonda;http://dbpedia.org/resource/Category:Waveforms;Waveforms;Waves;E
;phosphorus;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fosforo;http://dbpedia.org/resource/Category:Phosphorus;Phosphorus;Chemical elements;E
;phosphorus;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fosforo;http://dbpedia.org/resource/Category:Phosphorus;Phosphorus;Pnictogens;E
;phosphorus;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fosforo;http://dbpedia.org/resource/Category:Phosphorus;Phosphorus;Polyatomic nonmetals;E
;fossils;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fossile;http://dbpedia.org/resource/Category:Fossils;Fossils;Extinction;E
;fossils;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fossile;http://dbpedia.org/resource/Category:Fossils;Fossils;Paleontology;E
;photochemistry;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fotochimica;http://dbpedia.org/resource/Category:Photochemistry;Photochemistry;Chemistry;E
;photochemistry;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fotochimica;http://dbpedia.org/resource/Category:Photochemistry;Photochemistry;Light;E
;photography;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fotografia;http://dbpedia.org/resource/Category:Photography;Photography;Art media;E
;photography;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fotografia;http://dbpedia.org/resource/Category:Photography;Photography;Crafts;E
;photography;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fotografia;http://dbpedia.org/resource/Category:Photography;Photography;Imaging;E
;photometry;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fotometria;http://dbpedia.org/resource/Category:Photometry;Photometry;Lighting;E
;photometry;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fotometria;http://dbpedia.org/resource/Category:Photometry;Photometry;Optical metrology;E
;photometry;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fotometria;http://dbpedia.org/resource/Category:Photometry;Photometry;Psychophysics;E
;photosynthesis;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fotosintesi;http://dbpedia.org/resource/Category:Photosynthesis;Photosynthesis;Biochemistry;E
;photosynthesis;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fotosintesi;http://dbpedia.org/resource/Category:Photosynthesis;Photosynthesis;Photochemistry;E
;photosynthesis;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fotosintesi;http://dbpedia.org/resource/Category:Photosynthesis;Photosynthesis;Plant metabolism;E
;fractals;http://linkeddata.ge.imati.cnr.it/resource/ThIST/frattali;http://dbpedia.org/resource/Category:Fractals;Fractals;Functions and mappings;E
;fractals;http://linkeddata.ge.imati.cnr.it/resource/ThIST/frattali;http://dbpedia.org/resource/Category:Fractals;Fractals;Geometric shapes;E
;fractals;http://linkeddata.ge.imati.cnr.it/resource/ThIST/frattali;http://dbpedia.org/resource/Category:Fractals;Fractals;Mathematical analysis;E
;fruits;http://linkeddata.ge.imati.cnr.it/resource/ThIST/frutto;http://dbpedia.org/resource/Category:Fruits;Fruits;;E
;lightning;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fulmine;http://dbpedia.org/resource/Category:Lightning;Lightning;Atmospheric electricity;E
;lightning;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fulmine;http://dbpedia.org/resource/Category:Lightning;Lightning;Electric arcs;E
;lightning;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fulmine;http://dbpedia.org/resource/Category:Lightning;Lightning;Electrical breakdown;E
;lightning;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fulmine;http://dbpedia.org/resource/Category:Lightning;Lightning;Electrical phenomena;E
;lightning;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fulmine;http://dbpedia.org/resource/Category:Lightning;Lightning;Storm;E
;future;http://linkeddata.ge.imati.cnr.it/resource/ThIST/futuro;http://dbpedia.org/resource/Category:Future;Future;Time;E
;buoyancy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/galleggiamento;http://dbpedia.org/resource/Category:Buoyancy;Buoyancy;Fluid mechanics;E
;tunnels;http://linkeddata.ge.imati.cnr.it/resource/ThIST/galleria;http://dbpedia.org/resource/Category:Tunnels;Tunnels;Geotechnical engineering;E
;tunnels;http://linkeddata.ge.imati.cnr.it/resource/ThIST/galleria;http://dbpedia.org/resource/Category:Tunnels;Tunnels;Subterranea (geography);E
;tunnels;http://linkeddata.ge.imati.cnr.it/resource/ThIST/galleria;http://dbpedia.org/resource/Category:Tunnels;Tunnels;Transport buildings and structures;E
;gases;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gas;http://dbpedia.org/resource/Category:Gases;Gases;Materials;E
;gases;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gas;http://dbpedia.org/resource/Category:Gases;Gases;Phases of matter;E
;gases;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gas;http://dbpedia.org/resource/Category:Gases;Gases;Statistical mechanics;E
;gases;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gas;http://dbpedia.org/resource/Category:Gases;Gases;Thermodynamics;E
;gases;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gas;http://dbpedia.org/resource/Category:Gases;Gases;Transparent materials;E
;gemology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gemmologia;http://dbpedia.org/resource/Category:Gemology;Gemology;Gemstones;E
;geochemistry;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geochimica;http://dbpedia.org/resource/Category:Geochemistry;Geochemistry;Chemistry;E
;geochemistry;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geochimica;http://dbpedia.org/resource/Category:Geochemistry;Geochemistry;Subfields of geology;E
;geochronology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geocronologia;http://dbpedia.org/resource/Category:Geochronology;Geochronology;Chronology;E
;geochronology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geocronologia;http://dbpedia.org/resource/Category:Geochronology;Geochronology;Historical geology;E
;geochronology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geocronologia;http://dbpedia.org/resource/Category:Geochronology;Geochronology;Physical geography;E
;geochronology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geocronologia;http://dbpedia.org/resource/Category:Geochronology;Geochronology;Subfields of geology;E
;geodesy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geodesia;http://dbpedia.org/resource/Category:Geodesy;Geodesy;Cartography;E
;geodesy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geodesia;http://dbpedia.org/resource/Category:Geodesy;Geodesy;Geophysics;E
;geodesy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geodesia;http://dbpedia.org/resource/Category:Geodesy;Geodesy;Measurement;E
;geodynamics;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geodinamica;http://dbpedia.org/resource/Category:Geodynamics;Geodynamics;Geophysics;E
;geodynamics;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geodinamica;http://dbpedia.org/resource/Category:Geodynamics;Geodynamics;Plate tectonics;E
;geophysics;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geofisica;http://dbpedia.org/resource/Category:Geophysics;Geophysics;Applied and interdisciplinary physics;E
;geophysics;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geofisica;http://dbpedia.org/resource/Category:Geophysics;Geophysics;Earth sciences;E
;geophysics;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geofisica;http://dbpedia.org/resource/Category:Geophysics;Geophysics;Subfields of geology;E
;geography;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geografia;http://dbpedia.org/resource/Category:Geography;Geography;Earth sciences;E
;geography;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geografia;http://dbpedia.org/resource/Category:Geography;Geography;Main topic classifications;E
;geography;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geografia;http://dbpedia.org/resource/Category:Geography;Geography;Social sciences;E
;geography;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geografia;http://dbpedia.org/resource/Category:Geography;Geography;Structure;E
;geology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geologia;http://dbpedia.org/resource/Category:Geology;Geology;Earth sciences;E
;geometry;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geometria;http://dbpedia.org/resource/Category:Geometry;Geometry;Space;E
;geomicrobiology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geomicrobiologia;http://dbpedia.org/resource/Category:Geomicrobiology;Geomicrobiology;Geobiology;E
;geomicrobiology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geomicrobiologia;http://dbpedia.org/resource/Category:Geomicrobiology;Geomicrobiology;Microbiology;E
;geomorphology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geomorfologia;http://dbpedia.org/resource/Category:Geomorphology;Geomorphology;Earth sciences;E
;geomorphology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geomorfologia;http://dbpedia.org/resource/Category:Geomorphology;Geomorphology;Morphology;E
;geomorphology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geomorfologia;http://dbpedia.org/resource/Category:Geomorphology;Geomorphology;Physical geography;E
;geomorphology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geomorfologia;http://dbpedia.org/resource/Category:Geomorphology;Geomorphology;Subfields of geology;E
;management;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gestione;http://dbpedia.org/resource/Category:Management;Management;Accountability;E
;management;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gestione;http://dbpedia.org/resource/Category:Management;Management;Applied sciences;E
;management;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gestione;http://dbpedia.org/resource/Category:Management;Management;Business;E
;management;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gestione;http://dbpedia.org/resource/Category:Management;Management;Leadership;E
;geysers;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geyser;http://dbpedia.org/resource/Category:Geysers;Geysers;Hydrothermal vents;E
;geysers;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geyser;http://dbpedia.org/resource/Category:Geysers;Geysers;Volcanic landforms;E
;glaciers;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ghiacciaio;http://dbpedia.org/resource/Category:Glaciers;Glaciers;Bodies of ice;E
;glaciers;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ghiacciaio;http://dbpedia.org/resource/Category:Glaciers;Glaciers;Glacial landforms;E
;ice;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ghiaccio;http://dbpedia.org/resource/Category:Ice;Ice;Crystalline solids;E
;grains;http://linkeddata.ge.imati.cnr.it/resource/ThIST/granulo;http://dbpedia.org/resource/Category:Grains;Grains;;E
;gravimetry;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gravimetria;http://dbpedia.org/resource/Category:Gravimetry;Gravimetry;Geodesy;E
;gravimetry;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gravimetria;http://dbpedia.org/resource/Category:Gravimetry;Gravimetry;Gravitation;E
;gravitation;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gravitazione;http://dbpedia.org/resource/Category:Gravitation;Gravitation;Celestial mechanics;E
;gravitation;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gravitazione;http://dbpedia.org/resource/Category:Gravitation;Gravitation;Dynamics;E
;gravitation;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gravitazione;http://dbpedia.org/resource/Category:Gravitation;Gravitation;Force;E
;gravitation;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gravitazione;http://dbpedia.org/resource/Category:Gravitation;Gravitation;Physics;E
;gravitation;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gravitazione;http://dbpedia.org/resource/Category:Gravitation;Gravitation;Statics;E
;tests;http://linkeddata.ge.imati.cnr.it/resource/ThIST/guscio;http://dbpedia.org/resource/Category:Tests;Tests;Measurement;E
;tests;http://linkeddata.ge.imati.cnr.it/resource/ThIST/guscio;http://dbpedia.org/resource/Category:Tests;Tests;Scientific method;E
;habitat;http://linkeddata.ge.imati.cnr.it/resource/ThIST/habitat;http://dbpedia.org/resource/Category:Habitat;Habitat;Ecological restoration;E
;habitat;http://linkeddata.ge.imati.cnr.it/resource/ThIST/habitat;http://dbpedia.org/resource/Category:Habitat;Habitat;Habitats;E
;icebergs;http://linkeddata.ge.imati.cnr.it/resource/ThIST/iceberg;http://dbpedia.org/resource/Category:Icebergs;Icebergs;Bodies of ice;E
;hydraulics;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idraulica;http://dbpedia.org/resource/Category:Hydraulics;Hydraulics;Fluid power;E
;hydrogen;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrogeno;http://dbpedia.org/resource/Category:Hydrogen;Hydrogen;Alternative fuels;E
;hydrogen;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrogeno;http://dbpedia.org/resource/Category:Hydrogen;Hydrogen;Chemical elements;E
;hydrogen;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrogeno;http://dbpedia.org/resource/Category:Hydrogen;Hydrogen;Diatomic nonmetals;E
;hydrogeology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrogeologia;http://dbpedia.org/resource/Category:Hydrogeology;Hydrogeology;Aquifers;E
;hydrogeology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrogeologia;http://dbpedia.org/resource/Category:Hydrogeology;Hydrogeology;Hydraulic engineering;E
;hydrogeology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrogeologia;http://dbpedia.org/resource/Category:Hydrogeology;Hydrogeology;Hydrology;E
;hydrogeology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrogeologia;http://dbpedia.org/resource/Category:Hydrogeology;Hydrogeology;Subfields of geology;E
;hydrology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrologia;http://dbpedia.org/resource/Category:Hydrology;Hydrology;Geomorphology;E
;hydrology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrologia;http://dbpedia.org/resource/Category:Hydrology;Hydrology;Geophysics;E
;hydrology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrologia;http://dbpedia.org/resource/Category:Hydrology;Hydrology;Physical geography;E
;hydrology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/idrologia;http://dbpedia.org/resource/Category:Hydrology;Hydrology;Water;E
;industry;http://linkeddata.ge.imati.cnr.it/resource/ThIST/industria;http://dbpedia.org/resource/Category:Industry;Industry;Business;E
;industry;http://linkeddata.ge.imati.cnr.it/resource/ThIST/industria;http://dbpedia.org/resource/Category:Industry;Industry;Technology;E
;pollution;http://linkeddata.ge.imati.cnr.it/resource/ThIST/inquinamento;http://dbpedia.org/resource/Category:Pollution;Pollution;Determinants of health;E
;pollution;http://linkeddata.ge.imati.cnr.it/resource/ThIST/inquinamento;http://dbpedia.org/resource/Category:Pollution;Pollution;Environmental issues;E
;pollutants;http://linkeddata.ge.imati.cnr.it/resource/ThIST/inquinante;http://dbpedia.org/resource/Category:Pollutants;Pollutants;Pollution;E
;education;http://linkeddata.ge.imati.cnr.it/resource/ThIST/insegnamento;http://dbpedia.org/resource/Category:Education;Education;Euthenics;E
;education;http://linkeddata.ge.imati.cnr.it/resource/ThIST/insegnamento;http://dbpedia.org/resource/Category:Education;Education;Knowledge sharing;E
;education;http://linkeddata.ge.imati.cnr.it/resource/ThIST/insegnamento;http://dbpedia.org/resource/Category:Education;Education;Main topic classifications;E
;education;http://linkeddata.ge.imati.cnr.it/resource/ThIST/insegnamento;http://dbpedia.org/resource/Category:Education;Education;Preparation for the future;E
;education;http://linkeddata.ge.imati.cnr.it/resource/ThIST/insegnamento;http://dbpedia.org/resource/Category:Education;Education;Social institutions;E
;education;http://linkeddata.ge.imati.cnr.it/resource/ThIST/insegnamento;http://dbpedia.org/resource/Category:Education;Education;Society;E
;interfaces;http://linkeddata.ge.imati.cnr.it/resource/ThIST/interfaccia;http://dbpedia.org/resource/Category:Interfaces;Interfaces;Network architecture;E
