;Unnamed: 0;s;o;KindOfLink;sBT;sNT;sRT;sPrefLabel;sAltLabels;oPrefLabel;oDefinition;oAltLabels;oBT;oNT;oRT;similaritySInW;wmdistance;Mwmdistance;SMwmdistance;nhammingSim;MnhammingSim;SMnhammingSim
525;525;http://linkeddata.ge.imati.cnr.it/resource/ThIST/geostatistica;http://dbpedia.org/resource/Category:Geostatistics;E;statistical analysis;;variograms| uncerteainty| Bayesian analysis| mathematical geology| numerical analysis| covariance analysis| semivariograms| crosscorrelation| kriging| Monte Carlo analysis| outliers| mathematical methods| autoregression;geostatistics;;Geostatistics;;;Statistical data types| Geographic data and information| Spatial data analysis| Applied statistics;;;16.7750307163996;1.1195245899949933;2.8076410778741994;5.157787302276702;0.11224489795918369;1.0;2.0
526;526;http://linkeddata.ge.imati.cnr.it/resource/ThIST/probabilita;http://dbpedia.org/resource/Category:Probability;E;statistical analysis;;uncerteainty| sampling| stochastic processes| mathematical geology| reliability| mathematical methods;probability;;Probability;;;Probability and statistics| Philosophical logic| Modalities;;;3.458772286678182;1.0475385795532548;1.8105100528295217;3.4700279704903854;0.05084745762711862;0.8181818181818181;1.018181818181818
527;527;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lente;http://dbpedia.org/resource/Category:Lenses;E;stratigraphy;;mineral deposits| intercalation| ice lenses| sedimentary structures| sedimentary rocks;lenses;;Lenses;;;Optical components;;;-0.7299775781714168;1.7034824631373118;1.804419767396952;1.804419767396952;0.0;0.0;0.0
528;528;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stockholm;http://dbpedia.org/resource/Category:Stockholm;E;Sweden;;;Stockholm;;Stockholm;;;Södermanland| Wikipedia categories named after populated places in Sweden| Capitals in Europe| Municipal seats of Stockholm County| Municipalities of Stockholm County| Uppland| Wikipedia categories named after capitals| Cities in Sweden;;;18.31504693709044;2.093342054080451;2.642903659719004;2.642903659719004;0.004237288135593209;1.0;1.0
529;529;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tobago;http://dbpedia.org/resource/Category:Tobago;E;Trinidad and Tobago;;;Tobago;;Tobago;;;Islands of Trinidad and Tobago| Wikipedia categories named after islands;;;5.215520655343797;1.1701587780611777;2.935662584270835;5.070321283583875;0.01388888888888884;1.0;2.0
530;530;http://linkeddata.ge.imati.cnr.it/resource/ThIST/isoladelba;http://dbpedia.org/resource/Category:Elba;E;Tuscany Islands| Europe| Europa Island;;Monte Capanne;Elba;;Elba;;;Wikipedia categories named after islands| Province of Livorno| Islands of Tuscany;;;10.03925880762116;1.185632927721757;2.96070203808795;13.644524142915191;0.012345679012345734;1.0;3.2222222222222223
531;531;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alaska;http://dbpedia.org/resource/Category:Alaska;E;United States of America;;North America| Rocky Mountains;Alaska;;Alaska;;;Western United States| States of the United States| Regions of the Arctic;;;14.120967600847251;0.5835090152808485;2.4211551083329677;6.594192182944156;0.04109589041095896;1.0;2.428571428571429
532;532;http://linkeddata.ge.imati.cnr.it/resource/ThIST/california;http://dbpedia.org/resource/Category:California;E;United States of America;;Nevadan Orogeny;California;;California;;;States of the West Coast of the United States| States of the United States;;;13.696442750177162;0.9065630688523675;2.3125510539418883;6.426091432010187;0.06756756756756754;1.0;2.0
533;533;http://linkeddata.ge.imati.cnr.it/resource/ThIST/franciscan-greatvalley;http://dbpedia.org/resource/Category:California;E;United States of America;;;California;;California;;;States of the West Coast of the United States| States of the United States;;;13.696442750177162;0.9065630688523675;2.3125510539418883;6.426091432010187;0.06756756756756754;1.0;2.0
534;534;http://linkeddata.ge.imati.cnr.it/resource/ThIST/imperialvalley;http://dbpedia.org/resource/Category:California;E;United States of America;;;California;;California;;;States of the West Coast of the United States| States of the United States;;;13.696442750177162;0.9065630688523675;2.3125510539418883;6.426091432010187;0.06756756756756754;1.0;2.0
535;535;http://linkeddata.ge.imati.cnr.it/resource/ThIST/klamathmountains;http://dbpedia.org/resource/Category:California;E;United States of America;;;California;;California;;;States of the West Coast of the United States| States of the United States;;;13.696442750177162;0.9065630688523675;2.3125510539418883;6.426091432010187;0.06756756756756754;1.0;2.0
536;536;http://linkeddata.ge.imati.cnr.it/resource/ThIST/iledoahu;http://dbpedia.org/resource/Category:Hawaii;E;United States of America;;;Hawaii;;Hawaii;;;Western United States| Archipelagoes of the Pacific Ocean| States of the United States| Geography of Polynesia;;;19.74809446281207;0.7189644566314488;3.1015265777183028;7.781658739198111;0.027272727272727226;1.0;2.1538461538461537
537;537;http://linkeddata.ge.imati.cnr.it/resource/ThIST/minnesota;http://dbpedia.org/resource/Category:Minnesota;E;United States of America;;Algoman Orogeny;Minnesota;;Minnesota;;;States of the United States| Midwestern United States;;;11.438402930186916;0.7957947965309572;2.221398283935499;5.99283551497089;0.1132075471698113;1.0;2.0
538;538;http://linkeddata.ge.imati.cnr.it/resource/ThIST/montana;http://dbpedia.org/resource/Category:Montana;E;United States of America;;Beltian Orogeny;Montana;;Montana;;;Western United States| States of the United States;;;9.772378234745183;0.8438915047152972;2.221398283935499;5.99283551497089;0.06000000000000005;1.0;2.0
539;539;http://linkeddata.ge.imati.cnr.it/resource/ThIST/northyay;http://dbpedia.org/resource/Category:Maine;E;United States of America;;;Maine;;Maine;;;States of the United States| States of the East Coast of the United States| New England states;;;22.882682526471328;0.8964597195239196;2.3459689492350484;6.961432470924484;0.06382978723404253;1.0;2.0
540;540;http://linkeddata.ge.imati.cnr.it/resource/ThIST/spindletop;http://dbpedia.org/resource/Category:Texas;E;United States of America;;;Texas;;Texas;;;States of the United States| South Central United States;;;13.285631692333268;0.7934905620077735;2.6467020213458063;6.418139252381197;0.1071428571428571;1.0;2.0
541;541;http://linkeddata.ge.imati.cnr.it/resource/ThIST/turkestan;http://dbpedia.org/resource/Category:Turkestan;E;USSR;;Turkmenistan| Kyrgyzstan| Tajikistan| Uzbekistan| Afghanistan;Turkestan;;Turkestan;;;Turkology| Geography of Central Asia;;;-0.3026573725788756;3.160727520496831;2.5703656723421813;2.5703656723421813;0.0;0.25;0.25
542;542;http://linkeddata.ge.imati.cnr.it/resource/ThIST/caucaso;http://dbpedia.org/resource/Category:Caucasus;E;Europe| Europa Island| USSR;Northern Caucasus| Greater Caucasus;Russia| Azerbaijan| Elbrus| Transcaucasia| Georgian Republic;Caucasus;;Caucasus;;;Geography of Western Asia| Western Asia| Regions of Asia| Geography of Eastern Europe| Regions of Europe| Eurasia;;;17.249082057926433;1.4198831976569997;2.883447460071087;10.949285951994854;0.008849557522123908;1.0;2.416666666666667
543;543;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tashkent;http://dbpedia.org/resource/Category:Tashkent;E;Uzbekistan;;;Tashkent;;Tashkent;;;Cities in Uzbekistan| Wikipedia categories named after populated places in Uzbekistan| Populated places in Tashkent Region| Capitals in Asia| Wikipedia categories named after capitals;;;-1.0;1.3665881303539447;2.421559716648499;2.421559716648499;0.0;1.0;1.0
544;544;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gola;http://dbpedia.org/resource/Category:Gorges;E;valleys;;rilles| glacial features| solution features| troughs| gullies| waterways| canyons| fluvial features| channels;gorges;;Gorges;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
545;545;http://linkeddata.ge.imati.cnr.it/resource/ThIST/caracas;http://dbpedia.org/resource/Category:Caracas;E;Venezuela;;;Caracas;;Caracas;;;Wikipedia categories named after populated places in Venezuela| Capitals in South America| Wikipedia categories named after capitals| Cities in Venezuela;;;12.417080911907696;1.9325030758254724;2.8707691071734347;2.8707691071734347;0.006535947712418277;1.0;1.0
546;546;http://linkeddata.ge.imati.cnr.it/resource/ThIST/caldera;http://dbpedia.org/resource/Category:Calderas;E;volcanic features;;volcanology| craters| volcano-tectonic structure| volcanoes| cauldrons| volcanism| collapse structures| geomorphology| Kilauea| crater lakes| magma chambers| collapse| volcano-tectonic depression;calderas;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
547;547;http://linkeddata.ge.imati.cnr.it/resource/ThIST/maar;http://dbpedia.org/resource/Category:Maars;E;volcanic features;;volcanology| craters| Eifel| volcanism| geomorphology| phreatomagmatism;maars;;Maars;;;Volcanic craters| Diatremes;;;2.342661432344068;0.8739716281374649;2.9997637661397034;5.719951045191426;0.40740740740740744;1.0;1.375
548;548;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vulcano;http://dbpedia.org/resource/Category:Volcanoes;E;volcanic features;stratovolcanoes| submarine volcanoes| shield volcanoes;volcanology| mud volcanoes| intraplate processes| hystorical eruption| Stromboli| plugs| volcanic rocks| ash falls| volcanic belts| volcanic gase| volcanic centers| vents| eruptive cycles| calderas| volcanism| volcanic necks| Pico| needles| geomorphology| sublimates| geologic hazards| Kilauea| lava| pipes| paroxysm| polygenetic| Krakatoa| volcanic earthquakes| quiescence| cinder cones| base surges| Isole Eolie| Mount Kenya| volcanic domes| breccia pipes| eruptions| volcanic zones| domes| hot spots| nuees ardentes| Mount Pelee;volcanoes;;Volcanoes;;;Volcanism| Geological hazards| Volcanic landforms| Volcanology;;;4.757239879869254;1.4182722828678536;2.9997637661397034;5.7766350430600255;0.09677419354838712;1.0;1.1111111111111112
549;549;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stratovulcano;http://dbpedia.org/resource/Category:Stratovolcanoes;E;volcanoes| volcanic features;;Mount Etna Italy| shield volcanoes| Vesuvius| lateral eruption| cones;stratovolcanoes;;Stratovolcanoes;;;Volcanoes| Polygenetic volcanoes| Volcanic landforms;;;6.880898088097007;0.806769143942165;2.9997637661397034;6.464310617353108;0.23076923076923073;1.0;2.0
550;550;http://linkeddata.ge.imati.cnr.it/resource/ThIST/benin;http://dbpedia.org/resource/Category:Benin;E;West Africa;Porto-Novo Benin;Gulf of Guinea| Niger River Basin| Niger River| Niger Valley;Benin;;Benin;;;Member states of the Organisation internationale de la Francophonie| Countries in Africa| West African countries| Wikipedia categories named after countries| States and territories established in 1960| Republics;;;26.01658296439156;1.1532192137185129;3.380744475982308;6.587520553973377;0.004739336492891044;1.0;2.0
551;551;http://linkeddata.ge.imati.cnr.it/resource/ThIST/guadeloupe;http://dbpedia.org/resource/Category:Guadeloupe;E;Caribbean region| Lesser Antilles| France| Central America| Antilles| West Indies;;Caribbean Sea;Guadeloupe;;Guadeloupe;;;Member states of the Organisation internationale de la Francophonie| Caribbean territories or dependencies| Wikipedia categories named after islands| Islands of Guadeloupe| Leeward Islands (Caribbean)| Wikipedia categories named after former countries| French Caribbean| Overseas departments of France;;;81.2618020242795;0.6096004388214149;2.8755446804180145;26.6118057812722;0.01661129568106312;1.0;4.306818181818182
552;552;http://linkeddata.ge.imati.cnr.it/resource/ThIST/jamaica;http://dbpedia.org/resource/Category:Jamaica;E;Caribbean region| Greater Antilles| Central America| Antilles| West Indies;Kingston Jamaica;Caribbean Sea;Jamaica;;Jamaica;;;Island countries| Wikipedia categories named after islands| Countries in the Caribbean| Countries in North America| Member states of the Commonwealth of Nations| States and territories established in 1962| English-speaking countries and territories| Wikipedia categories named after countries;;;83.36646112651913;0.7399373788593762;3.2654481345481483;27.853812306059062;0.013698630136986356;1.0;3.793073593073594
553;553;http://linkeddata.ge.imati.cnr.it/resource/ThIST/barbados;http://dbpedia.org/resource/Category:Barbados;E;Caribbean region| Lesser Antilles| Central America| Antilles| West Indies;Bridgetown Barbados;Caribbean Sea;Barbados;;Barbados;;;Island countries| Wikipedia categories named after islands| Countries in the Caribbean| Continental fragments| Countries in North America| States and territories established in 1966| Leeward Islands (Caribbean)| Member states of the Commonwealth of Nations| English-speaking countries and territories| Wikipedia categories named after countries;;;97.02870288355062;0.6769629911163545;3.260197499564743;28.019535476481053;0.02034883720930236;1.0;4.2800865800865795
554;554;http://linkeddata.ge.imati.cnr.it/resource/ThIST/dominica;http://dbpedia.org/resource/Category:Dominica;E;Caribbean region| Lesser Antilles| Central America| Antilles| West Indies;Roseau Dominica;Caribbean Sea;Dominica;;Dominica;;;Island countries| Former French colonies| Wikipedia categories named after islands| Countries in the Caribbean| Countries in North America| Member states of the Commonwealth of Nations| English-speaking countries and territories| French North America| Wikipedia categories named after countries| Republics;;;94.91535767664791;0.7640658742581061;2.71712915862502;21.73779341115264;0.02622950819672132;1.0;4.104761904761904
555;555;http://linkeddata.ge.imati.cnr.it/resource/ThIST/grenada;http://dbpedia.org/resource/Category:Grenada;E;Caribbean region| Lesser Antilles| Central America| Antilles| West Indies;Saint George's Grenada;Caribbean Sea;Grenada;;Grenada;;;Island countries| Countries in the Caribbean| Countries in North America| Member states of the Commonwealth of Nations| English-speaking countries and territories| Wikipedia categories named after countries;;;61.844016058965245;0.743208283934422;2.71712915862502;21.701100400579616;0.03398058252427183;1.0;4.104761904761904
556;556;http://linkeddata.ge.imati.cnr.it/resource/ThIST/montserrat;http://dbpedia.org/resource/Category:Montserrat;E;Caribbean region| Lesser Antilles| United Kingdom| Central America| Antilles| West Indies;Plymounth Montserrat;Caribbean Sea;Montserrat;;Montserrat;;;Island countries| British Overseas Territories| Wikipedia categories named after dependent territories| Caribbean territories or dependencies| Wikipedia categories named after islands| Leeward Islands (Caribbean)| States and territories established in 1962;;;76.69886876985912;0.6842572614683623;3.2480849106795238;34.0829424583434;0.0390625;1.0;3.6109307359307357
557;557;http://linkeddata.ge.imati.cnr.it/resource/ThIST/belgie;http://dbpedia.org/resource/Category:Belgium;E;Western Europe;Brabant Belgium| Limburg| Bruxelles Belgium;Westphalian| Brabant Massif| Limburg| European Platform;Belgium;;Belgium;;;Member states of the Council of Europe| Dutch-speaking countries and territories| Federal monarchies| German-speaking countries and territories| Benelux| Kingdoms| Member states of the European Union| Countries in Europe| French-speaking countries and territories| Wikipedia categories named after countries| Western European countries;;;33.24702548982631;0.9924036002545215;2.6920718645147037;5.214629347295512;0.008955223880596996;1.0;2.0
558;558;http://linkeddata.ge.imati.cnr.it/resource/ThIST/france;http://dbpedia.org/resource/Category:France;E;Western Europe;Diois| Calvados France| Pelvoux Massif| Vaucluse France| Paris Basin| Loire Valley| Burgundy| Corsica| Loire France| Belledonne Massif| Jura France| Lorraine| Ariege| Jura Mountains| Ales France| Haute-Corse France| Moselle River| Isere Valley| Landes France| New Caledonia| Vocontian Trough| Haute-Savoie France| Aubrac| Vanoise| Dauphine| Narbonne France| Paris France| Europe| Europa Island| Ardennes France| Ain France| Vercors| Alsace| Armorican Massif| Rhone Delta| Central Massif| Velay| Brittany| Touraine| Rhone River Basin| Aquitaine| Auvergne| Mayotte| Morvan| Causses| Poitou| Seine Estuary| Cevennes| Charente France| Esterel| Rhone France| Aube France| Corbieres| Marne France| Saone-Rhone Basin| Isere France| Nice France| Normandy| French Coast| Meurthe-et-Moselle France| French Pyrenees| Bassas da India| Vosges Mountains| Bas-Rhin France| Quercy| Ardeche France| Guadeloupe| Juan de Nova Island| Vosges France| Savoy| Reunion| Languedoc| Ambin Massif| Roussillon| Seine Valley| Martinique| Provence| Provence Alps| Herault France| Yonne France;Moselle Valley| BRGM| Alps| Brianconnais Zone| Pyrenees-Orientales| Western Alps| Pyrenees| Cottian Alps| Tarentaise| Mediterranean region| Rhine Valley| Mount Blanc Tunnel| Mont Blanc| Rhine Basin| French Alps| Dauphine Alps| Argentiere Glacier| Rhone Valley;France;;France;;;Member states of the Organisation internationale de la Francophonie| Member states of the Council of Europe| Romance countries and territories| Member states of the European Union| Countries in Europe| French-speaking countries and territories| Wikipedia categories named after countries| Republics| Western European countries;;;33.1052837890209;1.0125951185618198;2.761499124322156;5.471347913916708;0.009202453987730008;1.0;2.0
