,s,o,KindOfLink,oBT,oNT,oRT,oPrefLabel,oAltLabels,sBT,sNT,sRT,sPrefLabel,sAltLabels
1310,http://linkeddata.ge.imati.cnr.it/resource/ThIST/isotopo,http://aims.fao.org/aos/agrovoc/c_11852,E,Elements,Natural isotopes| Radioisotopes,,Isotopes,,,Kr-81| U-238| U-238/Th-230| Ra-228| Tc-99| I-131| Ar-37| Mg-26/Mg-24| Ar-40/Ar-36| S-34| Pb-207/Pb-206| Pb-208| Hf-177/Hf-176| Pb-204| C-14| Sr-90| Na-22| Sr-87| Co-60| C-13| Th-232| Po-210| Pb-208/Pb-204| Ar-40/Ar-39| Al-26| Ne-20| Fe-55| Nd-144/Nd-143| deuterium| heavy isotopes| Cr-51| O-18/O-16| Li-7| Ne-22/Ne-21| Ru-106| tritium| Pb-208/Pb-206| Zn-65| Xe-132/Xe-129| Be-10| Cl-36| Xe-130/Xe-129| Pu-240/Pu-239| Xe-126| stable isotopes| Ne-21| Xe-132| O-16| Ra-228/Ra-226| Xe-136/Xe-130| Be-10/Be-9| Sr-85| Li-6| Ne-22/Ne-20| D/H| Ra-226| Cl-37/Cl-35| Cr-53/Cr-52| Pb-206/Pb-204| Na-24| Pu-240| Os-187/Os-186| Be-7| Pb-210| Fe-59| U-235| Ne-22| U-234| Pb-206| Mn-53| Ar-39| Kr-85| U-238/U-234| O-17/O-16| Mn-54| Sr-89| Th-230| Th-232/Th-230| O-18| C-13/C-12| Cs-134| Pu-244| Xe-124| Sm-147/Nd-144| U-238/Pb-206| Xe-131| Ar-40| Xe-129| Xe-136/Xe-132| Pa-231| Sr-87/Sr-86| Rn-222| He-4/He-3| He-4| I-129| Cs-137| U-234/Th-230| Th-234| Pu-239| Ar-38| U-238/Pb-204| Zr-95| Th-228| K-40| Pb-207| Sr-86| S-34/S-32| He-3| C-12| Pb-207/Pb-204| Rb-87/Sr-86| radioactive isotopes| Mg-25/Mg-24| light isotope| Am-241| N-15| Kr-84| S-32| U-238/U-235| Fe-57| Ar-38/Ar-36| P-32| Si-32| Ar-36| Al-27/Al-26| Pu-238| N-15/N-14,I/Xe| chemical elements| argon| xenon| overprinting| radioactive tracers| spallation| radioactive series| mineral deposits| krypton| paleoclimatology| metals| cosmogenic elements| Th-230/Ra-226| geochronology| organic materials| isotope ratios| neon| carbon| rubidium| geochemistry| background level| uranium disequilibrium| end product| isotope dilution| radon| absolute age| decay constant| analysis| radium| analytical method| helium| mineral deposits genesis| meteorites| activation analysis| fractionation| radioactivity| potassium| Kr/Kr| hydrogen| fallout| inclusions| noble gases| radioactive decay| standard materials| oxygen| sulfur| lead| Th-232/Th-228| daughter product| neodymium| isotope geochemistry| uranium| thorium| tracers| strontium| ground water| tektites| half-life period| sea water,isotopes,
1311,http://linkeddata.ge.imati.cnr.it/resource/ThIST/istituzione,http://aims.fao.org/aos/agrovoc/c_50242,E,entities,libraries| Social institutions| Research institutions| Educational institutions| political institutions| Financial institutions| centres,,institutions,,,,academic institutions| associations,institutions,
1312,http://linkeddata.ge.imati.cnr.it/resource/ThIST/istologia,http://aims.fao.org/aos/agrovoc/c_330909,E,anatomy,Plant histology| Animal histology| Histomorphology,,Histology,,,,fossils,histology,
1313,http://linkeddata.ge.imati.cnr.it/resource/ThIST/juniperus,http://aims.fao.org/aos/agrovoc/c_4062,E,Cupressaceae,Juniperus communis| Juniperus virginiana,,Juniperus,Junipers,,,,,
1314,http://linkeddata.ge.imati.cnr.it/resource/ThIST/laghetto,http://aims.fao.org/aos/agrovoc/c_6105,E,Surface water| physiographic features,Fish ponds,,Ponds,,,,reservoirs| paleoecology| surface water| irrigation| limnology| geomorphology| water resources| lakes| ecology| water supply,ponds,
1315,http://linkeddata.ge.imati.cnr.it/resource/ThIST/lagoerie,http://aims.fao.org/aos/agrovoc/c_29705,E,Great Lakes| Lakes,,,Lake Erie,,,,,,
1316,http://linkeddata.ge.imati.cnr.it/resource/ThIST/lagomaggiore,http://aims.fao.org/aos/agrovoc/c_29712,E,European inland waters| Lakes,,,Lake Maggiore,,,,Ticino Switzerland| Tessin River,Lago Maggiore,
1317,http://linkeddata.ge.imati.cnr.it/resource/ThIST/lagotiticaca,http://aims.fao.org/aos/agrovoc/c_29725,E,South American inland waters| Lakes,,,Lake Titicaca,,,,Perù| Bolivia,Titicaca Lake,
1318,http://linkeddata.ge.imati.cnr.it/resource/ThIST/landsat,http://aims.fao.org/aos/agrovoc/c_36766,E,Satellites,,,Landsat,,,,image enhancement| geophysical methods| imagery| multispectral scanner| telemetry| satellite methods| geophysical surveys| remote sensing,Landsat,
1319,http://linkeddata.ge.imati.cnr.it/resource/ThIST/larve,http://aims.fao.org/aos/agrovoc/c_4204,E,Animal developmental stages,Nymphs| yellow mealworm| Caterpillars| grubs| Maggots| Fish larvae,,Larvae,Larval stages,,,paleontology| ontogeny| reproduction,larvae,
1320,http://linkeddata.ge.imati.cnr.it/resource/ThIST/laser,http://aims.fao.org/aos/agrovoc/c_26026,E,electronic equipment,,Light| laser beams,lasers,,,,,,
1321,http://linkeddata.ge.imati.cnr.it/resource/ThIST/lates,http://aims.fao.org/aos/agrovoc/c_24348,E,Percoidei,Lates niloticus| Lates calcarifer,,Lates,,,,,,
1322,http://linkeddata.ge.imati.cnr.it/resource/ThIST/latitudine,http://aims.fao.org/aos/agrovoc/c_4222,E,measure,,,Latitude,,,,climate| Global Positioning System| geodesy| paleolatitude| environment,latitude,
1323,http://linkeddata.ge.imati.cnr.it/resource/ThIST/lavaggio,http://aims.fao.org/aos/agrovoc/c_24099,E,Cleaning,,,Washing,,,,,,
1324,http://linkeddata.ge.imati.cnr.it/resource/ThIST/lega,http://aims.fao.org/aos/agrovoc/c_295,E,Metals,Tinplate| Brass| Steel,,Alloys,,,schreibersite| taenite| nitrides| awaruite| electrum| kamacite| phosphides| ferroalloys| silicides| carbides| polarite,steel| metals| minerals| base metals| metallurgy| construction materials| annealing| native elements,alloys,
1325,http://linkeddata.ge.imati.cnr.it/resource/ThIST/legislazione,http://aims.fao.org/aos/agrovoc/c_4253,E,entities,Social legislation| Environmental legislation| Contract legislation| Public health legislation| Agricultural and rural legislation| Regulations| Food legislation| Labour legislation,,legislation,Laws| Decrees| Acts,,,strategic minerals| regulations| Law of the Sea| economic geology| applied geology| mining legislation| environmental monitoring| decision-making| environmental geology| European Union| policy| land use| antitrust legislation| investment legislation| prevention| national parks| land preservation| land management,legislation,
1326,http://linkeddata.ge.imati.cnr.it/resource/ThIST/legno,http://aims.fao.org/aos/agrovoc/c_8421,E,materials| Forest products,Hardwood| Apitong| Sawnwood| Branchwood| Softwood| Pulpwood| Reaction wood| Structural timber| Deadwood| Juvenile wood| Improved wood| Sapwood| Stemwood| fuelwood| Roundwood| Heartwood| Extract wood,,Wood,Timber,,silicified wood,fossil wood| paleontology| lignin| roots| paleobotany,wood,
1327,http://linkeddata.ge.imati.cnr.it/resource/ThIST/letteratura,http://aims.fao.org/aos/agrovoc/c_330835,E,Humanities,,,Literature,,,,,,
1328,http://linkeddata.ge.imati.cnr.it/resource/ThIST/liliaceae,http://aims.fao.org/aos/agrovoc/c_4332,E,Liliales,Smilax| Lilium| Fritillaria| Tulipa,,Liliaceae,,,,,,
1329,http://linkeddata.ge.imati.cnr.it/resource/ThIST/limnologia,http://aims.fao.org/aos/agrovoc/c_4343,E,Aquatic sciences,,,Limnology,,,,glacial lakes| ponds| hydrology| paleolimnology| seiches| geomorphology| lakes| lacustrine deposit,limnology,
1330,http://linkeddata.ge.imati.cnr.it/resource/ThIST/limulus,http://aims.fao.org/aos/agrovoc/c_4346,E,Limulidae,Limulus polyphemus,,Limulus,,,,,,
1331,http://linkeddata.ge.imati.cnr.it/resource/ThIST/liquami,http://aims.fao.org/aos/agrovoc/c_4373,E,Liquid wastes| Agricultural wastes,,,Liquid manures,,,,,,
1332,http://linkeddata.ge.imati.cnr.it/resource/ThIST/liquefazione,http://aims.fao.org/aos/agrovoc/c_34771,E,physical phenomena,,,Liquefaction,,,,slumping| mass movements| sediments| liquefaction potential| geomorphology| geologic hazards| ball-and-pillow| soil mechanics| slope stability| sandstone dikes,liquefaction,
1333,http://linkeddata.ge.imati.cnr.it/resource/ThIST/lisimetro,http://aims.fao.org/aos/agrovoc/c_4486,E,Measuring instruments,,,Lysimeters,,,,percolation| hydrogeology| soils| hydrology| hydrochemistry| water balance| water regimes| hydrologic cycle| drainage| ground water,lysimeters,
1334,http://linkeddata.ge.imati.cnr.it/resource/ThIST/locomozione,http://aims.fao.org/aos/agrovoc/c_4413,E,Movement,Flight| Walking,Taxis| Kinesis,Locomotion,Gait,,,bipedalism| fossils,locomotion,
1335,http://linkeddata.ge.imati.cnr.it/resource/ThIST/luce,http://aims.fao.org/aos/agrovoc/c_4322,E,Radiation,Daylight| Artificial light,lasers,Light,Visible radiation,,,,,
1336,http://linkeddata.ge.imati.cnr.it/resource/ThIST/lumbricidae,http://aims.fao.org/aos/agrovoc/c_2441,E,Oligochaeta,Eisenia (Lumbricidae)| Allolobophora| Lumbricus| Aporrectodea,,Lumbricidae,,,,,,
1337,http://linkeddata.ge.imati.cnr.it/resource/ThIST/luminescenza,http://aims.fao.org/aos/agrovoc/c_12270,E,Optical properties,Phosphorescence| Thermoluminescence| Fluorescence,,Luminescence,,,,Fraunhofer line discriminators| geochemistry| fluorescence| electromagnetic radiation| cathodoluminescence| thermoluminescence| X-ray fluorescence| Moon,luminescence,
1338,http://linkeddata.ge.imati.cnr.it/resource/ThIST/lunghezza,http://aims.fao.org/aos/agrovoc/c_4260,E,Dimensions,Stem length| Root length,,Length,,,,,,
1339,http://linkeddata.ge.imati.cnr.it/resource/ThIST/lycopodiales,http://aims.fao.org/aos/agrovoc/c_12286,E,Lycopodiopsida,,,Lycopodiales,,,,,,
1340,http://linkeddata.ge.imati.cnr.it/resource/ThIST/macaca,http://aims.fao.org/aos/agrovoc/c_35205,E,monkeys,,,Macaca,Macaques,,,,,
1341,http://linkeddata.ge.imati.cnr.it/resource/ThIST/macrobenthos,http://aims.fao.org/aos/agrovoc/c_12312,E,Benthos,,,Macrobenthos,,,,,,
1342,http://linkeddata.ge.imati.cnr.it/resource/ThIST/madeira,http://aims.fao.org/aos/agrovoc/c_4511,E,Portugal,,,Madeira,,,Funchal Portugal,West Africa| Portugal| Atlantic Ocean,Madeira,
1343,http://linkeddata.ge.imati.cnr.it/resource/ThIST/magra,http://aims.fao.org/aos/agrovoc/c_29687,E,water levels,,,Low water,,,,hydrometers| surface water| hydrology| water recession| Rijeka Croatia| rivers| floods,low water,
1344,http://linkeddata.ge.imati.cnr.it/resource/ThIST/maldives,http://aims.fao.org/aos/agrovoc/c_4534,E,South Asia,,,Maldives,Republic of Maldives,,Male,Indian Ocean,Maldive Islands,
1345,http://linkeddata.ge.imati.cnr.it/resource/ThIST/mammiferi,http://aims.fao.org/aos/agrovoc/c_4560,E,vertebrates,marsupials| primates| ruminants| sloths| aquatic mammals| moles| elephants| Ungulates| wolves| Lemmings| Shrews| Hippopotamuses| armadillos| hedgehogs| dogs| rhinoceroses| anteaters| Lagomorphs,Mammalia,mammals,,,,,,
1346,http://linkeddata.ge.imati.cnr.it/resource/ThIST/manodopera,http://aims.fao.org/aos/agrovoc/c_4590,E,Human resources,workers| Labour,,Manpower,Labour force| Work force,,,economics,manpower,
1347,http://linkeddata.ge.imati.cnr.it/resource/ThIST/manutenzione,http://aims.fao.org/aos/agrovoc/c_4524,E,activities,Repairing| lubrication,,Maintenance,Upkeep,,,reservoirs| siltation,maintenance,
1348,http://linkeddata.ge.imati.cnr.it/resource/ThIST/mare,http://aims.fao.org/aos/agrovoc/c_14148,E,Marine areas,Baltic Sea| Red Sea| Sea of Azov| Black Sea| Mediterranean Sea,,Seas,,,,tidewater glaciers,seas,
1349,http://linkeddata.ge.imati.cnr.it/resource/ThIST/marea,http://aims.fao.org/aos/agrovoc/c_7764,E,water circulation,,,Tides,,,,ocean circulation| tidal currents| littoral erosion| estuaries| tidal flats| coastlines| tidal waves| Earth tides| surges| sea water,tides,
1350,http://linkeddata.ge.imati.cnr.it/resource/ThIST/maredibarents,http://aims.fao.org/aos/agrovoc/c_816,E,Arctic Ocean,,,Barents Sea,,,,,,
1351,http://linkeddata.ge.imati.cnr.it/resource/ThIST/maredirlanda,http://aims.fao.org/aos/agrovoc/c_3949,E,Northeast Atlantic,,,Irish Sea,,,,,,
1352,http://linkeddata.ge.imati.cnr.it/resource/ThIST/margiallo,http://aims.fao.org/aos/agrovoc/c_8481,E,Northwest Pacific,,,Yellow Sea,,,,,,
1353,http://linkeddata.ge.imati.cnr.it/resource/ThIST/massa,http://aims.fao.org/aos/agrovoc/c_4639,E,measure,,weight,Mass,,,,mass spectra| specific surface| mass spectroscopy| Earth| mass balance,mass,
1354,http://linkeddata.ge.imati.cnr.it/resource/ThIST/massicciomontuoso,http://aims.fao.org/aos/agrovoc/c_3614,E,physiographic features,Plateaux| mountain ranges| mountains,,highlands,Hills| Downs| Foothills| Mountain areas| Upland areas| mountainous areas,,,mountains| geomorphology| uplands| mesas| erosion features| Moon,highlands,
1355,http://linkeddata.ge.imati.cnr.it/resource/ThIST/matematica,http://aims.fao.org/aos/agrovoc/c_4649,E,formal sciences,statistics| geometry,,mathematics,,,,,,
1356,http://linkeddata.ge.imati.cnr.it/resource/ThIST/materiale,http://aims.fao.org/aos/agrovoc/c_92337,E,substances,Laminates| protective materials| Wood| litter for animals| Sheet metal| Envelope materials| glass| insulating materials| growing media| Plastics| Metals| packaging materials| ceramics| Construction materials,,materials,,,pavements| filling materials| incompetent materials| binders| homogeneous materials| cohesive materials,properties| coarse-grained materials| fines| elastoviscoplastic materials| engineering geology| geomembranes| viscoelastic materials| geotextiles| toxic materials| heterogeneous materials| competent materials| anisotropic materials| granular materials| suspended materials| overconsolidated materials| cohesionless materials| raw materials| inorganic materials| viscous materials| organic materials| applied geology| linear materials| saturated materials| ornamental materials| asphalt| discontinuous materials| viscoplastic materials| plastic materials| continuous materials| brittle materials| porous materials| expansive materials| insulation materials| cohesion| polycrystalline materials| glass materials| natural materials| absorbent materials| refractory materials| terrigenous materials| education| ceramic materials| isotropic materials| unconsolidated materials| cement materials| consistent materials| colloidal materials| rock mechanics| Carrara Marble| fossiliferous materials| diagenesis| interlaboratory comparison| relict materials| backfill| construction materials| banded materials| non-linear materials| standard materials| particulate materials| soil mechanics| reinforced materials| elastic materials| dissolved materials| parent materials| anelastic materials| elastoplastic materials| synthetic materials| fractured materials| amorphous materials| conductive materials| weathered materials| layered materials,materials,
1357,http://linkeddata.ge.imati.cnr.it/resource/ThIST/materiali,http://aims.fao.org/aos/agrovoc/c_92337,E,substances,Laminates| protective materials| Wood| litter for animals| Sheet metal| Envelope materials| glass| insulating materials| growing media| Plastics| Metals| packaging materials| ceramics| Construction materials,,materials,,,,,,
1358,http://linkeddata.ge.imati.cnr.it/resource/ThIST/matogrosso,http://aims.fao.org/aos/agrovoc/c_4650,E,Brazil,,,Mato Grosso,,,,Brazilian Shield| Brazil,Mato Grosso,
1359,http://linkeddata.ge.imati.cnr.it/resource/ThIST/mattoni,http://aims.fao.org/aos/agrovoc/c_1089,E,Construction materials,,,Bricks,,,,,,
